"Subject","ID","Context","Stimulus","Truth Value","RT","Category","Correct","Check","PrsntOrd","Column1",,,
119,39,"Aujourd'hui les gens ne se parlent plus face à face :","tout le monde utilise son téléphone portable.","V",2.38,"Control","V","",30,"",,,
119,40,"C'est une habitude chez nous après le diner : ","tout le monde regarde la télévision.","V",4.667,"Control","V","",2,"",,,
120,1,"Dans cet hôtel, les clients ne sont pas contents du service :","personne n'aime rien ici.","V",11.65,"Critical1 NC","F","1",25,"4NC Mismatch",,,
120,2,"Dans notre famille on est tous allergique à l'alcool : ","personne ne boit rien dans les soirées.","F",13.3,"Critical1 NC","V","1",26,"4NC Mismatch",,,
120,3,"Tous les profs s'ennuient en conseil de classe : ","personne ne dit rien pendant les réunions.","F",6.77,"Critical1 NC","V","1",14,"4NC Mismatch",,,
120,4,"Il fait vraiment trop chaud aujourd'hui :  ","personne ne fait rien dehors. ","F",11.83,"Critical1 NC","V","1",35,"4NC Mismatch",,,
120,5,"Les profs se plaignent tous que les élèves n'étudient pas pendant les vacances : ","personne ne lit rien en été.","V",20.45,"Critical1 NC","F","1",7,"4NC Mismatch",,,
120,6,"Depuis toujours, cette cantine est absolument infecte : ","personne ne mange rien ici.","F",12.06,"Critical1 NC","V","1",19,"4NC Mismatch",,,
120,7,"Dans ce pays, la monnaie n'a plus aucune valeur : ","personne ne met rien à la banque.","V",15.82,"Critical1 NC","F","1",3,"4NC Mismatch",,,
120,8,"On vient de couper l'électricité et il fait tout noir ici : ","personne ne voit rien dans la pièce.","F",13.44,"Critical1 NC","F","",40,"1NC",,,
120,9,"Dans ce restaurant on trouve toujours quelque chose de bon : ","personne n'aime rien dans les plats proposés.","V",6.802,"Critical2 DN","V","",10,"3DN",,,
120,10,"Chez les jeunes, la consommation d'alcool est effrayante :  ","personne ne boit rien dans les soirées.","F",8.284,"Critical2 DN","F","",1,"3DN",,,
120,11,"Chez nous, les profs veulent tous donner leur avis : ","personne ne dit rien pendant les réunions.","V",6.524,"Critical2 DN","V","",38,"3DN",,,
120,12,"A l'approche des dates butoir, tout le monde travaille dur pour finir à temps :","personne ne fait rien ces jours-là.","F",8.059,"Critical2 DN","F","",18,"3DN",,,
120,13,"Dans cette école exceptionnelle, absolument tous les élèves font leurs devoirs : ","personne ne lit rien pour sa classe.","V",7.923,"Critical2 DN","V","",12,"3DN",,,
120,14,"Même quand on fait un régime, il faut se nourrir : ","personne ne mange rien pendant un mois.","F",4.899,"Critical2 DN","F","",32,"3DN",,,
120,15,"La plupart des gens amassent un tas de bricoles inutiles :","personne ne met rien dans son placard.","F",6.218,"Critical2 DN","F","",28,"3DN",,,
120,16,"Les études cognitives nous montrent que même les aveugles ont une vision inconsciente : ","personne ne voit rien du tout.","V",5.553,"Critical2 DN","V","",24,"3DN",,,
120,17,"La rupture avec son copain l'a complètement déprimée : ","Noëlle n'aime rien en ce moment.","V",4.651,"Critical3 NegOb","V","",23,"",,,
120,18,"Quand on sort, il faut un chauffeur sobre : ","Raoul ne boit rien aujourd'hui.","V",6.25,"Critical3 NegOb","V","",15,"",,,
120,19,"Parce qu'elle est très timide, ","Aline ne dit rien pendant les cours.","F",3.881,"Critical3 NegOb","F","",8,"",,,
120,20,"Comme elle est très religieuse, ","Marla ne fait rien le dimanche.","F",5.491,"Critical3 NegOb","F","",30,"",,,
120,21,"Comme elle travaille comme relectrice toute la semaine, ","Marie ne lit rien le week-end.","F",9.555,"Critical3 NegOb","F","",20,"",,,
120,22,"Pour bien digerer, ","les gens ne mangent rien le soir.","V",3.962,"Critical3 NegOb","V","",36,"",,,
120,23,"Comme il est très dépensier, ","Julien ne met rien de coté pour l'avenir.","V",4.898,"Critical3 NegOb","V","",33,"",,,
120,24,"Elle est très intelligente mais elle a la tête dans les nuages : ","Lucie ne voit rien autour d'elle.","F",7.802,"Critical3 NegOb","F","",2,"",,,
120,25,"Quand on s'amuse, on a pas toujours envie de rester sobre : ","personne n'aime l'eau dans les fêtes.","V",14.49,"Critical4 NegSub","V","",11,"",,,
120,26,"Dans ce bar, il y a de l'ambiance et on consomme beaucoup d'alcool : ","personne ne boit d'eau ici.","F",6.236,"Critical4 NegSub","F","",31,"",,,
120,27,"Tout le monde fait très attention pendant ce cours : ","personne ne dit mot pendant une heure.","V",18.63,"Critical4 NegSub","V","",17,"",,,
120,28,"Beaucoup de gens se lèvent très tôt pendant la semaine, ","personne ne fait ça le dimanche.","V",6.361,"Critical4 NegSub","V","",9,"",,,
120,29,"Tous les meubles d'Ikea viennent avec des notices de montage : ","personne ne lit ça en général.","V",7.796,"Critical4 NegSub","V","",22,"",,,
120,30,"Les oeufs sont difficiles à digérer. On en mange plutôt le matin ou le midi : ","personne ne mange ça le soir. ","F",7.138,"Critical4 NegSub","F","",5,"",,,
120,31,"Les mini-jupes sont super à la mode : ","mais personne ne met ça à l'église.","F",4.322,"Critical4 NegSub","F","",29,"",,,
120,32,"Dans la brousse, les gens se promènent tout nu : ","personne ne voit ça ici.","F",3.066,"Critical4 NegSub","F","",39,"",,,
120,33,"Il y a un match de foot cet après-midi :","tout le monde va au stade.","F",2.69,"Control","F","",37,"",,,
120,34,"La leçon d'aujourd'hui n'était pas trop claire :","chaque élève avait des questions de clarification.","V",5.263,"Control","V","",4,"",,,
120,35,"Son ordi est cassé :","Alain va en acheter un nouveau.","F",8.073,"Control","F","",16,"",,,
120,36,"Il fait vraiment très beau aujourd'hui :","tout le monde est dehors.","F",5.659,"Control","F","",27,"",,,
120,37,"Demain, c'est un long week-end :","tout le monde part à la campagne.","V",2.627,"Control","V","",13,"",,,
120,38,"Le printemps est arrivé :","tous les arbres sont en fleurs.","F",3.692,"Control","F","",6,"",,,
120,39,"Aujourd'hui les gens ne se parlent plus face à face :","tout le monde utilise son téléphone portable.","V",7.131,"Control","V","",34,"",,,
120,40,"C'est une habitude chez nous après le diner : ","tout le monde regarde la télévision.","V",3.308,"Control","V","",21,"",,,
121,1,"Dans cet hôtel, les clients ne sont pas contents du service :","personne n'aime rien ici.","F",4.242,"Critical1 NC","F","",16,"1NC",,,
121,2,"Dans notre famille on est tous allergique à l'alcool : ","personne ne boit rien dans les soirées.","V",4.684,"Critical1 NC","V","",28,"1NC",,,
121,3,"Tous les profs s'ennuient en conseil de classe : ","personne ne dit rien pendant les réunions.","V",10.8,"Critical1 NC","V","",5,"1NC",,,
121,4,"Il fait vraiment trop chaud aujourd'hui :  ","personne ne fait rien dehors. ","V",5.386,"Critical1 NC","V","",10,"1NC",,,
121,5,"Les profs se plaignent tous que les élèves n'étudient pas pendant les vacances : ","personne ne lit rien en été.","F",6.842,"Critical1 NC","F","",21,"1NC",,,
121,6,"Depuis toujours, cette cantine est absolument infecte : ","personne ne mange rien ici.","V",4.851,"Critical1 NC","V","",15,"1NC",,,
121,7,"Dans ce pays, la monnaie n'a plus aucune valeur : ","personne ne met rien à la banque.","V",14.86,"Critical1 NC","F","1",40,"4NC Mismatch",,,
121,8,"On vient de couper l'électricité et il fait tout noir ici : ","personne ne voit rien dans la pièce.","F",4.553,"Critical1 NC","F","",32,"1NC",,,
121,9,"Dans ce restaurant on trouve toujours quelque chose de bon : ","personne n'aime rien dans les plats proposés.","V",30.29,"Critical2 DN","V","",13,"3DN",,,
121,10,"Chez les jeunes, la consommation d'alcool est effrayante :  ","personne ne boit rien dans les soirées.","V",114.4,"Critical2 DN","F","1",1,"2DN Mismatch",,,
121,11,"Chez nous, les profs veulent tous donner leur avis : ","personne ne dit rien pendant les réunions.","V",20.1,"Critical2 DN","V","",20,"3DN",,,
121,12,"A l'approche des dates butoir, tout le monde travaille dur pour finir à temps :","personne ne fait rien ces jours-là.","F",31.07,"Critical2 DN","F","",7,"3DN",,,
121,13,"Dans cette école exceptionnelle, absolument tous les élèves font leurs devoirs : ","personne ne lit rien pour sa classe.","V",8.866,"Critical2 DN","V","",31,"3DN",,,
121,14,"Même quand on fait un régime, il faut se nourrir : ","personne ne mange rien pendant un mois.","F",5.083,"Critical2 DN","F","",36,"3DN",,,
121,15,"La plupart des gens amassent un tas de bricoles inutiles :","personne ne met rien dans son placard.","F",11.27,"Critical2 DN","F","",27,"3DN",,,
121,16,"Les études cognitives nous montrent que même les aveugles ont une vision inconsciente : ","personne ne voit rien du tout.","V",11.15,"Critical2 DN","V","",22,"3DN",,,
121,17,"La rupture avec son copain l'a complètement déprimée : ","Noëlle n'aime rien en ce moment.","V",4.586,"Critical3 NegOb","V","",35,"",,,
121,18,"Quand on sort, il faut un chauffeur sobre : ","Raoul ne boit rien aujourd'hui.","V",6.427,"Critical3 NegOb","V","",25,"",,,
121,19,"Parce qu'elle est très timide, ","Aline ne dit rien pendant les cours.","F",3.642,"Critical3 NegOb","F","",14,"",,,
121,20,"Comme elle est très religieuse, ","Marla ne fait rien le dimanche.","F",9.194,"Critical3 NegOb","F","",8,"",,,
121,21,"Comme elle travaille comme relectrice toute la semaine, ","Marie ne lit rien le week-end.","F",6.819,"Critical3 NegOb","F","",4,"",,,
121,22,"Pour bien digerer, ","les gens ne mangent rien le soir.","V",4.315,"Critical3 NegOb","V","",26,"",,,
121,23,"Comme il est très dépensier, ","Julien ne met rien de coté pour l'avenir.","V",5.436,"Critical3 NegOb","V","",18,"",,,
121,24,"Elle est très intelligente mais elle a la tête dans les nuages : ","Lucie ne voit rien autour d'elle.","F",5.828,"Critical3 NegOb","F","",37,"",,,
121,25,"Quand on s'amuse, on a pas toujours envie de rester sobre : ","personne n'aime l'eau dans les fêtes.","V",5.795,"Critical4 NegSub","V","",17,"",,,
121,26,"Dans ce bar, il y a de l'ambiance et on consomme beaucoup d'alcool : ","personne ne boit d'eau ici.","F",6.17,"Critical4 NegSub","F","",2,"",,,
121,27,"Tout le monde fait très attention pendant ce cours : ","personne ne dit mot pendant une heure.","V",7.002,"Critical4 NegSub","V","",30,"",,,
121,28,"Beaucoup de gens se lèvent très tôt pendant la semaine, ","personne ne fait ça le dimanche.","V",7.084,"Critical4 NegSub","V","",6,"",,,
121,29,"Tous les meubles d'Ikea viennent avec des notices de montage : ","personne ne lit ça en général.","V",6.003,"Critical4 NegSub","V","",33,"",,,
121,30,"Les oeufs sont difficiles à digérer. On en mange plutôt le matin ou le midi : ","personne ne mange ça le soir. ","F",6.851,"Critical4 NegSub","F","",24,"",,,
121,31,"Les mini-jupes sont super à la mode : ","mais personne ne met ça à l'église.","F",3.85,"Critical4 NegSub","F","",39,"",,,
121,32,"Dans la brousse, les gens se promènent tout nu : ","personne ne voit ça ici.","F",6.828,"Critical4 NegSub","F","",12,"",,,
121,33,"Il y a un match de foot cet après-midi :","tout le monde va au stade.","F",3.498,"Control","F","",23,"",,,
121,34,"La leçon d'aujourd'hui n'était pas trop claire :","chaque élève avait des questions de clarification.","V",7.003,"Control","V","",19,"",,,
121,35,"Son ordi est cassé :","Alain va en acheter un nouveau.","F",3.003,"Control","F","",11,"",,,
121,36,"Il fait vraiment très beau aujourd'hui :","tout le monde est dehors.","F",3.274,"Control","F","",29,"",,,
121,37,"Demain, c'est un long week-end :","tout le monde part à la campagne.","V",7.786,"Control","V","",3,"",,,
121,38,"Le printemps est arrivé :","tous les arbres sont en fleurs.","F",4.171,"Control","F","",9,"",,,
121,39,"Aujourd'hui les gens ne se parlent plus face à face :","tout le monde utilise son téléphone portable.","V",5.075,"Control","V","",34,"",,,
121,40,"C'est une habitude chez nous après le diner : ","tout le monde regarde la télévision.","V",3.473,"Control","V","",38,"",,,
122,1,"Dans cet hôtel, les clients ne sont pas contents du service :","personne n'aime rien ici.","F",4.403,"Critical1 NC","F","",35,"1NC",,,
122,2,"Dans notre famille on est tous allergique à l'alcool : ","personne ne boit rien dans les soirées.","V",4.865,"Critical1 NC","V","",39,"1NC",,,
122,3,"Tous les profs s'ennuient en conseil de classe : ","personne ne dit rien pendant les réunions.","V",4.553,"Critical1 NC","V","",30,"1NC",,,
122,4,"Il fait vraiment trop chaud aujourd'hui :  ","personne ne fait rien dehors. ","V",6.907,"Critical1 NC","V","",2,"1NC",,,
122,5,"Les profs se plaignent tous que les élèves n'étudient pas pendant les vacances : ","personne ne lit rien en été.","F",17.42,"Critical1 NC","F","",13,"1NC",,,
122,6,"Depuis toujours, cette cantine est absolument infecte : ","personne ne mange rien ici.","V",11.07,"Critical1 NC","V","",7,"1NC",,,
122,7,"Dans ce pays, la monnaie n'a plus aucune valeur : ","personne ne met rien à la banque.","F",7.907,"Critical1 NC","F","",19,"1NC",,,
122,8,"On vient de couper l'électricité et il fait tout noir ici : ","personne ne voit rien dans la pièce.","F",5.94,"Critical1 NC","F","",24,"1NC",,,
122,9,"Dans ce restaurant on trouve toujours quelque chose de bon : ","personne n'aime rien dans les plats proposés.","F",10.49,"Critical2 DN","V","1",34,"2DN Mismatch",,,
122,10,"Chez les jeunes, la consommation d'alcool est effrayante :  ","personne ne boit rien dans les soirées.","F",6.85,"Critical2 DN","F","",40,"3DN",,,
122,11,"Chez nous, les profs veulent tous donner leur avis : ","personne ne dit rien pendant les réunions.","F",10.22,"Critical2 DN","V","1",18,"2DN Mismatch",,,
122,12,"A l'approche des dates butoir, tout le monde travaille dur pour finir à temps :","personne ne fait rien ces jours-là.","V",7.306,"Critical2 DN","F","1",28,"2DN Mismatch",,,
122,13,"Dans cette école exceptionnelle, absolument tous les élèves font leurs devoirs : ","personne ne lit rien pour sa classe.","F",23.25,"Critical2 DN","V","1",4,"2DN Mismatch",,,
122,14,"Même quand on fait un régime, il faut se nourrir : ","personne ne mange rien pendant un mois.","V",10.25,"Critical2 DN","F","1",9,"2DN Mismatch",,,
122,15,"La plupart des gens amassent un tas de bricoles inutiles :","personne ne met rien dans son placard.","V",7.713,"Critical2 DN","F","1",12,"2DN Mismatch",,,
122,16,"Les études cognitives nous montrent que même les aveugles ont une vision inconsciente : ","personne ne voit rien du tout.","F",10.82,"Critical2 DN","V","1",22,"2DN Mismatch",,,
122,17,"La rupture avec son copain l'a complètement déprimée : ","Noëlle n'aime rien en ce moment.","V",6.22,"Critical3 NegOb","V","",23,"",,,
122,18,"Quand on sort, il faut un chauffeur sobre : ","Raoul ne boit rien aujourd'hui.","V",7.172,"Critical3 NegOb","V","",10,"",,,
122,19,"Parce qu'elle est très timide, ","Aline ne dit rien pendant les cours.","F",16.33,"Critical3 NegOb","F","",1,"",,,
122,20,"Comme elle est très religieuse, ","Marla ne fait rien le dimanche.","F",3.819,"Critical3 NegOb","F","",27,"",,,
122,21,"Comme elle travaille comme relectrice toute la semaine, ","Marie ne lit rien le week-end.","F",7.186,"Critical3 NegOb","F","",37,"",,,
122,22,"Pour bien digerer, ","les gens ne mangent rien le soir.","V",3.337,"Critical3 NegOb","V","",32,"",,,
122,23,"Comme il est très dépensier, ","Julien ne met rien de coté pour l'avenir.","V",5.747,"Critical3 NegOb","V","",15,"",,,
122,24,"Elle est très intelligente mais elle a la tête dans les nuages : ","Lucie ne voit rien autour d'elle.","F",5.092,"Critical3 NegOb","F","",16,"",,,
122,25,"Quand on s'amuse, on a pas toujours envie de rester sobre : ","personne n'aime l'eau dans les fêtes.","V",5.442,"Critical4 NegSub","V","",29,"",,,
122,26,"Dans ce bar, il y a de l'ambiance et on consomme beaucoup d'alcool : ","personne ne boit d'eau ici.","F",7.139,"Critical4 NegSub","F","",5,"",,,
122,27,"Tout le monde fait très attention pendant ce cours : ","personne ne dit mot pendant une heure.","V",6.651,"Critical4 NegSub","V","",25,"",,,
122,28,"Beaucoup de gens se lèvent très tôt pendant la semaine, ","personne ne fait ça le dimanche.","V",6.25,"Critical4 NegSub","V","",6,"",,,
122,29,"Tous les meubles d'Ikea viennent avec des notices de montage : ","personne ne lit ça en général.","V",4.434,"Critical4 NegSub","V","",38,"",,,
122,30,"Les oeufs sont difficiles à digérer. On en mange plutôt le matin ou le midi : ","personne ne mange ça le soir. ","F",6.282,"Critical4 NegSub","F","",20,"",,,
122,31,"Les mini-jupes sont super à la mode : ","mais personne ne met ça à l'église.","F",5.299,"Critical4 NegSub","F","",33,"",,,
122,32,"Dans la brousse, les gens se promènent tout nu : ","personne ne voit ça ici.","F",4.217,"Critical4 NegSub","F","",11,"",,,
122,33,"Il y a un match de foot cet après-midi :","tout le monde va au stade.","F",4.362,"Control","F","",14,"",,,
122,34,"La leçon d'aujourd'hui n'était pas trop claire :","chaque élève avait des questions de clarification.","V",6.506,"Control","V","",21,"",,,
122,35,"Son ordi est cassé :","Alain va en acheter un nouveau.","F",7.772,"Control","F","",17,"",,,
122,36,"Il fait vraiment très beau aujourd'hui :","tout le monde est dehors.","F",5.579,"Control","F","",3,"",,,
122,37,"Demain, c'est un long week-end :","tout le monde part à la campagne.","V",5.259,"Control","V","",36,"",,,
122,38,"Le printemps est arrivé :","tous les arbres sont en fleurs.","F",3.09,"Control","F","",8,"",,,
122,39,"Aujourd'hui les gens ne se parlent plus face à face :","tout le monde utilise son téléphone portable.","V",4.819,"Control","V","",26,"",,,
122,40,"C'est une habitude chez nous après le diner : ","tout le monde regarde la télévision.","V",4.634,"Control","V","",31,"",,,
123,1,"Dans cet hôtel, les clients ne sont pas contents du service :","personne n'aime rien ici.","F",5.353,"Critical1 NC","F","",1,"1NC",,,
123,2,"Dans notre famille on est tous allergique à l'alcool : ","personne ne boit rien dans les soirées.","V",3.147,"Critical1 NC","V","",36,"1NC",,,
123,3,"Tous les profs s'ennuient en conseil de classe : ","personne ne dit rien pendant les réunions.","V",2.762,"Critical1 NC","V","",14,"1NC",,,
123,4,"Il fait vraiment trop chaud aujourd'hui :  ","personne ne fait rien dehors. ","F",2.73,"Critical1 NC","V","1",23,"4NC Mismatch",,,
123,5,"Les profs se plaignent tous que les élèves n'étudient pas pendant les vacances : ","personne ne lit rien en été.","F",3.506,"Critical1 NC","F","",19,"1NC",,,
123,6,"Depuis toujours, cette cantine est absolument infecte : ","personne ne mange rien ici.","V",2.786,"Critical1 NC","V","",27,"1NC",,,
123,7,"Dans ce pays, la monnaie n'a plus aucune valeur : ","personne ne met rien à la banque.","F",2.01,"Critical1 NC","F","",34,"1NC",,,
123,8,"On vient de couper l'électricité et il fait tout noir ici : ","personne ne voit rien dans la pièce.","F",3.355,"Critical1 NC","F","",6,"1NC",,,
123,9,"Dans ce restaurant on trouve toujours quelque chose de bon : ","personne n'aime rien dans les plats proposés.","F",2.827,"Critical2 DN","V","1",11,"2DN Mismatch",,,
123,10,"Chez les jeunes, la consommation d'alcool est effrayante :  ","personne ne boit rien dans les soirées.","F",2.699,"Critical2 DN","F","",20,"3DN",,,
123,11,"Chez nous, les profs veulent tous donner leur avis : ","personne ne dit rien pendant les réunions.","V",2.907,"Critical2 DN","V","",26,"3DN",,,
123,12,"A l'approche des dates butoir, tout le monde travaille dur pour finir à temps :","personne ne fait rien ces jours-là.","V",5.259,"Critical2 DN","F","1",2,"2DN Mismatch",,,
123,13,"Dans cette école exceptionnelle, absolument tous les élèves font leurs devoirs : ","personne ne lit rien pour sa classe.","V",2.05,"Critical2 DN","V","",40,"3DN",,,
123,14,"Même quand on fait un régime, il faut se nourrir : ","personne ne mange rien pendant un mois.","V",3.523,"Critical2 DN","F","1",9,"2DN Mismatch",,,
123,15,"La plupart des gens amassent un tas de bricoles inutiles :","personne ne met rien dans son placard.","F",1.939,"Critical2 DN","F","",35,"3DN",,,
123,16,"Les études cognitives nous montrent que même les aveugles ont une vision inconsciente : ","personne ne voit rien du tout.","V",6.594,"Critical2 DN","V","",21,"3DN",,,
123,17,"La rupture avec son copain l'a complètement déprimée : ","Noëlle n'aime rien en ce moment.","V",2.995,"Critical3 NegOb","V","",29,"",,,
123,18,"Quand on sort, il faut un chauffeur sobre : ","Raoul ne boit rien aujourd'hui.","V",4.098,"Critical3 NegOb","V","",10,"",,,
123,19,"Parce qu'elle est très timide, ","Aline ne dit rien pendant les cours.","F",1.154,"Critical3 NegOb","F","",33,"",,,
123,20,"Comme elle est très religieuse, ","Marla ne fait rien le dimanche.","F",3.428,"Critical3 NegOb","F","",13,"",,,
123,21,"Comme elle travaille comme relectrice toute la semaine, ","Marie ne lit rien le week-end.","F",3.907,"Critical3 NegOb","F","",16,"",,,
123,22,"Pour bien digerer, ","les gens ne mangent rien le soir.","V",3.011,"Critical3 NegOb","V","",5,"",,,
123,23,"Comme il est très dépensier, ","Julien ne met rien de coté pour l'avenir.","V",2.488,"Critical3 NegOb","V","",37,"",,,
123,24,"Elle est très intelligente mais elle a la tête dans les nuages : ","Lucie ne voit rien autour d'elle.","F",3.49,"Critical3 NegOb","F","",24,"",,,
123,25,"Quand on s'amuse, on a pas toujours envie de rester sobre : ","personne n'aime l'eau dans les fêtes.","V",3.676,"Critical4 NegSub","V","",39,"",,,
123,26,"Dans ce bar, il y a de l'ambiance et on consomme beaucoup d'alcool : ","personne ne boit d'eau ici.","F",1.33,"Critical4 NegSub","F","",30,"",,,
123,27,"Tout le monde fait très attention pendant ce cours : ","personne ne dit mot pendant une heure.","V",1.802,"Critical4 NegSub","V","",32,"",,,
123,28,"Beaucoup de gens se lèvent très tôt pendant la semaine, ","personne ne fait ça le dimanche.","V",3.274,"Critical4 NegSub","V","",22,"",,,
123,29,"Tous les meubles d'Ikea viennent avec des notices de montage : ","personne ne lit ça en général.","V",3.531,"Critical4 NegSub","V","",3,"",,,
123,30,"Les oeufs sont difficiles à digérer. On en mange plutôt le matin ou le midi : ","personne ne mange ça le soir. ","F",3.914,"Critical4 NegSub","F","",7,"",,,
123,31,"Les mini-jupes sont super à la mode : ","mais personne ne met ça à l'église.","F",1.875,"Critical4 NegSub","F","",18,"",,,
123,32,"Dans la brousse, les gens se promènent tout nu : ","personne ne voit ça ici.","F",3.122,"Critical4 NegSub","F","",12,"",,,
123,33,"Il y a un match de foot cet après-midi :","tout le monde va au stade.","F",2.787,"Control","F","",8,"",,,
123,34,"La leçon d'aujourd'hui n'était pas trop claire :","chaque élève avait des questions de clarification.","V",3.16,"Control","V","",15,"",,,
123,35,"Son ordi est cassé :","Alain va en acheter un nouveau.","F",2.186,"Control","F","",25,"",,,
123,36,"Il fait vraiment très beau aujourd'hui :","tout le monde est dehors.","F",1.819,"Control","F","",17,"",,,
123,37,"Demain, c'est un long week-end :","tout le monde part à la campagne.","V",4.402,"Control","V","",4,"",,,
123,38,"Le printemps est arrivé :","tous les arbres sont en fleurs.","F",1.883,"Control","F","",28,"",,,
123,39,"Aujourd'hui les gens ne se parlent plus face à face :","tout le monde utilise son téléphone portable.","V",2.338,"Control","V","",31,"",,,
123,40,"C'est une habitude chez nous après le diner : ","tout le monde regarde la télévision.","V",1.115,"Control","V","",38,"",,,
124,1,"Dans cet hôtel, les clients ne sont pas contents du service :","personne n'aime rien ici.","F",7.707,"Critical1 NC","F","",3,"1NC",,,
124,2,"Dans notre famille on est tous allergique à l'alcool : ","personne ne boit rien dans les soirées.","V",2.155,"Critical1 NC","V","",10,"1NC",,,
124,3,"Tous les profs s'ennuient en conseil de classe : ","personne ne dit rien pendant les réunions.","V",3.051,"Critical1 NC","V","",21,"1NC",,,
124,4,"Il fait vraiment trop chaud aujourd'hui :  ","personne ne fait rien dehors. ","V",2.458,"Critical1 NC","V","",28,"1NC",,,
124,5,"Les profs se plaignent tous que les élèves n'étudient pas pendant les vacances : ","personne ne lit rien en été.","F",4.595,"Critical1 NC","F","",11,"1NC",,,
124,6,"Depuis toujours, cette cantine est absolument infecte : ","personne ne mange rien ici.","V",2.61,"Critical1 NC","V","",39,"1NC",,,
124,7,"Dans ce pays, la monnaie n'a plus aucune valeur : ","personne ne met rien à la banque.","F",3.97,"Critical1 NC","F","",19,"1NC",,,
124,8,"On vient de couper l'électricité et il fait tout noir ici : ","personne ne voit rien dans la pièce.","F",2.203,"Critical1 NC","F","",32,"1NC",,,
124,9,"Dans ce restaurant on trouve toujours quelque chose de bon : ","personne n'aime rien dans les plats proposés.","V",5.058,"Critical2 DN","V","",40,"3DN",,,
124,10,"Chez les jeunes, la consommation d'alcool est effrayante :  ","personne ne boit rien dans les soirées.","V",4.956,"Critical2 DN","F","1",23,"2DN Mismatch",,,
124,11,"Chez nous, les profs veulent tous donner leur avis : ","personne ne dit rien pendant les réunions.","F",5.891,"Critical2 DN","V","1",26,"2DN Mismatch",,,
124,12,"A l'approche des dates butoir, tout le monde travaille dur pour finir à temps :","personne ne fait rien ces jours-là.","F",28.81,"Critical2 DN","F","",1,"3DN",,,
124,13,"Dans cette école exceptionnelle, absolument tous les élèves font leurs devoirs : ","personne ne lit rien pour sa classe.","V",8.89,"Critical2 DN","V","",16,"3DN",,,
124,14,"Même quand on fait un régime, il faut se nourrir : ","personne ne mange rien pendant un mois.","F",3.292,"Critical2 DN","F","",7,"3DN",,,
124,15,"La plupart des gens amassent un tas de bricoles inutiles :","personne ne met rien dans son placard.","V",5.835,"Critical2 DN","F","1",13,"2DN Mismatch",,,
124,16,"Les études cognitives nous montrent que même les aveugles ont une vision inconsciente : ","personne ne voit rien du tout.","V",3.883,"Critical2 DN","V","",33,"3DN",,,
124,17,"La rupture avec son copain l'a complètement déprimée : ","Noëlle n'aime rien en ce moment.","V",2.995,"Critical3 NegOb","V","",31,"",,,
124,18,"Quand on sort, il faut un chauffeur sobre : ","Raoul ne boit rien aujourd'hui.","V",2.809,"Critical3 NegOb","V","",24,"",,,
124,19,"Parce qu'elle est très timide, ","Aline ne dit rien pendant les cours.","F",3.394,"Critical3 NegOb","F","",2,"",,,
124,20,"Comme elle est très religieuse, ","Marla ne fait rien le dimanche.","F",1.74,"Critical3 NegOb","F","",38,"",,,
124,21,"Comme elle travaille comme relectrice toute la semaine, ","Marie ne lit rien le week-end.","F",3.171,"Critical3 NegOb","F","",8,"",,,
124,22,"Pour bien digerer, ","les gens ne mangent rien le soir.","V",1.523,"Critical3 NegOb","V","",20,"",,,
124,23,"Comme il est très dépensier, ","Julien ne met rien de coté pour l'avenir.","V",3.539,"Critical3 NegOb","V","",14,"",,,
124,24,"Elle est très intelligente mais elle a la tête dans les nuages : ","Lucie ne voit rien autour d'elle.","F",3.141,"Critical3 NegOb","F","",30,"",,,
124,25,"Quand on s'amuse, on a pas toujours envie de rester sobre : ","personne n'aime l'eau dans les fêtes.","V",3.634,"Critical4 NegSub","V","",17,"",,,
124,26,"Dans ce bar, il y a de l'ambiance et on consomme beaucoup d'alcool : ","personne ne boit d'eau ici.","F",2.89,"Critical4 NegSub","F","",15,"",,,
124,27,"Tout le monde fait très attention pendant ce cours : ","personne ne dit mot pendant une heure.","V",5.722,"Critical4 NegSub","V","",37,"",,,
124,28,"Beaucoup de gens se lèvent très tôt pendant la semaine, ","personne ne fait ça le dimanche.","V",3.891,"Critical4 NegSub","V","",25,"",,,
124,29,"Tous les meubles d'Ikea viennent avec des notices de montage : ","personne ne lit ça en général.","V",3.019,"Critical4 NegSub","V","",27,"",,,
124,30,"Les oeufs sont difficiles à digérer. On en mange plutôt le matin ou le midi : ","personne ne mange ça le soir. ","F",5.826,"Critical4 NegSub","F","",5,"",,,
124,31,"Les mini-jupes sont super à la mode : ","mais personne ne met ça à l'église.","F",2.977,"Critical4 NegSub","F","",34,"",,,
124,32,"Dans la brousse, les gens se promènent tout nu : ","personne ne voit ça ici.","F",5.138,"Critical4 NegSub","F","",6,"",,,
124,33,"Il y a un match de foot cet après-midi :","tout le monde va au stade.","F",1.515,"Control","F","",22,"",,,
124,34,"La leçon d'aujourd'hui n'était pas trop claire :","chaque élève avait des questions de clarification.","V",1.85,"Control","V","",36,"",,,
124,35,"Son ordi est cassé :","Alain va en acheter un nouveau.","F",2.875,"Control","F","",9,"",,,
124,36,"Il fait vraiment très beau aujourd'hui :","tout le monde est dehors.","F",3.675,"Control","F","",4,"",,,
124,37,"Demain, c'est un long week-end :","tout le monde part à la campagne.","V",1.891,"Control","V","",29,"",,,
